Customer_ID,Customer_First_Name,Customer_Last_Name,Customer_Phone_Number,Device_Make,Device_Model,Latitude,Longitude,Upstream_Data_GB,Downstream_Data_GB,Apps,Category,HTTPS,Date,ZIP_Code,Chain_Name,Chain_ID,POI_Name,POI_Chain_ID
2e62ccad-a312-49d7-8606-78701b117147,John,Miller,+1-837-958-9084,Samsung,Galaxy A52,32.928685,-96.987508,2.11,3.86,WhatsApp,Shopping,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
3c45e27f-67af-47a2-a030-32aa6192493e,Laura,Taylor,+1-421-771-3921,LG,LG Wing,32.743672,-96.797058,2.46,2.2,Twitter,Shopping,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
15228ba6-ac01-4ac8-9c48-41918ce615eb,Katie,Williams,+1-878-280-9697,Samsung,Galaxy S21,32.935942,-96.830641,0.65,1.98,Instagram,News,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
461ba400-0bae-42e7-a98a-e325e85fbf56,Jane,Miller,+1-854-947-2625,Motorola,Moto G Power,32.910788,-96.909576,4.9,0.23,YouTube,News,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
65c2fdae-f648-401d-91f3-b980729e4799,David,Williams,+1-338-484-6086,Samsung,Galaxy S21,32.866642,-96.930392,2.06,1.55,Instagram,Gaming,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
9b61e3e4-0532-470b-bb80-bce74676ceab,Sarah,Wilson,+1-534-925-9322,LG,LG Velvet,32.843536,-96.931949,1.97,0.72,Facebook,Streaming,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
0722e024-5771-4d3e-a825-b357d5f8dacb,Michael,Miller,+1-966-280-2647,Samsung,Galaxy A52,32.789706,-96.90763,4.77,1.06,Facebook,Shopping,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
61bf5db0-97de-4392-a5ba-a71ebf046560,Chris,Davis,+1-317-553-5852,LG,LG Wing,32.943542,-96.864966,4.52,1.72,Instagram,Shopping,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
b2959a01-07e5-40a0-bd71-8eae4e03a1c0,Sarah,Taylor,+1-222-321-4716,Apple,iPhone 12,32.723518,-96.748581,1.55,1.8,Instagram,News,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
1fb5edce-2cca-42bf-b662-605ba39dd099,Sarah,Miller,+1-527-529-5210,Google,Pixel 6,32.772925,-96.828025,2.21,1.37,Twitter,News,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
bc473366-fb40-409d-9518-2a158b27ae4a,Laura,Smith,+1-681-544-7242,Samsung,Galaxy Note 20,32.831432,-96.807845,2.0,0.31,Twitter,Shopping,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
9dd71e05-82f8-4492-bb00-f7deb5b77cab,Alex,Taylor,+1-987-336-4701,Apple,iPhone 13,32.838445,-96.814162,2.1,1.97,YouTube,News,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
3dd88791-6f44-49de-84fb-1c46b3ddb3f4,Emily,Brown,+1-372-825-4643,Apple,iPhone 13,32.732303,-96.77001,2.16,4.94,Twitter,News,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
e23bffaf-846a-4d5e-9f46-e49a06737b28,David,Wilson,+1-282-476-1449,Google,Pixel 6,32.904201,-96.776869,1.25,2.76,Instagram,News,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
581ade1d-995c-4bbd-8583-4a57b78d65f0,Michael,Taylor,+1-249-168-1097,LG,LG Velvet,32.912806,-96.766998,1.73,1.74,Twitter,Social Media,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
55543e2e-bc3a-4f0f-96e1-9793f8cc9934,Michael,Williams,+1-770-385-1357,Apple,iPhone 13,32.8822,-96.777325,3.61,4.31,YouTube,Streaming,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
9d6ecfe7-15a2-4b42-a985-a7920a0c9d8e,Michael,Jones,+1-311-797-9285,Apple,iPhone 13,32.950576,-96.778424,2.4,3.89,Instagram,Shopping,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
af5985f1-a950-4f67-9a22-c1df726c2dc6,Chris,Wilson,+1-860-707-8532,Apple,iPhone 12,32.806476,-96.947591,3.8,1.88,YouTube,Shopping,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
27a99c3a-df3f-4045-b29d-57763fa64058,John,Miller,+1-234-494-7761,Samsung,Galaxy S21,32.873282,-96.852962,4.58,0.93,Twitter,Social Media,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
4a018ff9-3507-44f0-a261-f8188c31d183,Emily,Johnson,+1-295-613-5749,Google,Pixel 5,32.874354,-96.985643,4.67,1.6,YouTube,Social Media,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
82e1053a-a122-40ac-b2dc-6b79dcd9053e,Michael,Wilson,+1-398-352-2238,Apple,iPhone 12,32.961635,-96.810145,4.16,4.45,WhatsApp,Streaming,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
f18080f4-89bb-4672-97ea-0f23a4cf7c9e,David,Wilson,+1-380-121-9574,Google,Pixel 6,32.984125,-96.893415,4.95,0.4,Instagram,Shopping,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
0a1126e3-d2c8-4839-868d-1bdc13b67795,Sarah,Taylor,+1-564-534-8495,Samsung,Galaxy S21,32.752441,-96.78061,1.35,3.23,Facebook,Streaming,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
ec941a09-9291-44c5-97f3-22cbbd51a0d8,Laura,Miller,+1-289-500-2431,Apple,iPhone 13,32.71767,-96.805204,4.63,1.7,Twitter,Streaming,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
ab7295b1-99bf-4350-b7f1-4ff384630550,David,Jones,+1-432-556-5475,Google,Pixel 4a,32.700013,-96.809225,4.47,0.27,YouTube,Gaming,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
1cdc9ff6-0135-47c0-aac8-4fd4962ad474,David,Moore,+1-255-513-7785,Google,Pixel 6,32.952467,-96.970863,3.82,4.29,Twitter,Shopping,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
e8068d75-a547-4e10-ace5-c110d53e0f71,Jane,Williams,+1-724-580-8232,LG,LG Velvet,32.807574,-96.958934,3.05,1.15,Instagram,Streaming,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
aee2f712-65a5-4e1a-ab62-238d5a0a3be0,Emily,Miller,+1-624-758-8971,Samsung,Galaxy A52,32.875748,-96.80537,4.81,2.13,YouTube,News,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
446cc3a7-c145-4ed8-9246-77afb30adf90,Alex,Brown,+1-950-126-4855,Apple,iPhone 13,32.884594,-96.951934,1.96,4.97,YouTube,Shopping,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
4fb0e0c2-4724-460f-b7e9-807d8cb8f4a4,Laura,Davis,+1-323-199-6667,Apple,iPhone SE,32.815856,-96.837911,4.3,2.21,YouTube,News,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
56bfafb2-786f-47d6-b32c-356888d1d011,Alex,Miller,+1-535-969-8406,LG,LG Velvet,32.701658,-96.968277,2.79,3.68,Instagram,Gaming,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Supercenter,1214
ea51ebae-e362-42af-b4fc-10b11e87a4bb,Katie,Wilson,+1-892-800-7736,Motorola,Moto G Play,32.957644,-96.779429,0.97,0.89,Facebook,Gaming,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
581aaaa1-5d4b-4d44-addb-11b177948f25,Katie,Smith,+1-848-545-7318,Motorola,Moto G Power,32.77788,-96.962506,1.76,0.51,YouTube,Gaming,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
47ca701d-c96a-401a-ba40-e8e42a0eec39,Alex,Miller,+1-261-734-1884,Google,Pixel 5,32.925158,-96.745182,3.21,0.69,Instagram,Streaming,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
06ccd713-5be8-4c0b-ab7c-c5032b5db07b,David,Smith,+1-713-550-1687,Motorola,Moto G Play,32.756653,-96.887704,4.61,1.64,WhatsApp,Streaming,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
80651a05-db94-4ea7-8fbc-ae1b21b660ed,Emily,Johnson,+1-995-627-6675,LG,LG Wing,32.754776,-96.97366,4.91,2.5,YouTube,Shopping,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
b4b58b18-e37b-4b1f-b744-3ffdb7415775,David,Wilson,+1-662-330-7874,Motorola,Moto G Stylus,32.985267,-96.748534,4.24,0.88,Twitter,Social Media,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
d509dc1e-5818-4cbe-a490-0255c5d01e37,Jane,Jones,+1-686-599-9012,LG,LG Wing,32.750687,-96.816656,0.22,4.88,YouTube,Social Media,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
9996c8f9-33a4-483c-8bfd-3079a456f30b,John,Smith,+1-363-503-8846,Samsung,Galaxy S21,32.902919,-96.831229,0.52,0.66,Instagram,Social Media,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
ca218971-98f1-4553-b5bd-11ddf68dc11c,Katie,Davis,+1-454-945-7202,Apple,iPhone 12,32.711786,-96.795151,3.37,3.41,WhatsApp,News,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
1f89c4ba-5a3b-419a-be54-50d658a2e7e0,Chris,Wilson,+1-358-823-1396,LG,LG Wing,32.70473,-96.93254,4.33,3.66,Twitter,Shopping,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
db0bea5b-3c02-46ec-9aae-e8492e29fc5f,Laura,Smith,+1-650-137-7068,Samsung,Galaxy S21,32.751199,-96.975829,1.93,4.4,Twitter,Gaming,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
cab9f3fa-54ec-4300-93bf-42debaef215c,Emily,Jones,+1-376-381-6751,Apple,iPhone SE,32.790819,-96.742486,2.12,4.48,Twitter,Shopping,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
c6fc3936-0b7c-4857-8bc8-b5a02c6b0dc7,John,Johnson,+1-579-154-3892,LG,LG Velvet,32.767308,-96.888592,1.88,0.87,YouTube,Social Media,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
8048e2c3-37b9-4185-b6d9-100563b0b76e,Michael,Wilson,+1-952-497-5545,Samsung,Galaxy A52,32.980389,-96.899348,4.0,2.76,Twitter,News,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
54a1bfcc-32e6-4ed0-9955-9ee928060038,Laura,Miller,+1-996-604-5987,LG,LG Velvet,32.901269,-96.806168,3.86,4.5,YouTube,Social Media,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
f53957fd-5c96-49dd-8482-6ea403e6090d,John,Johnson,+1-754-141-6648,Motorola,Moto G Play,32.880786,-96.912608,3.81,0.91,Facebook,Streaming,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
f49dc6d3-a47f-41b9-8fd7-2ba5b54dc2b3,Jane,Taylor,+1-742-523-1944,Motorola,Moto G Play,32.728988,-96.812049,4.33,0.25,Twitter,Shopping,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
94d38bd0-a959-4655-b861-48b1a9afcacc,John,Jones,+1-743-893-5598,Samsung,Galaxy Note 20,32.885757,-96.732577,3.35,0.16,Instagram,Gaming,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
9f628b24-4dad-4d88-9a2a-c7714f2ca6fa,David,Davis,+1-683-884-4711,Samsung,Galaxy S21,32.97928,-96.796316,2.68,0.98,Twitter,Gaming,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
169d1428-be3e-4523-9d30-b998e55e6dfb,Chris,Davis,+1-744-783-4790,Apple,iPhone SE,32.881072,-96.929064,3.48,0.91,YouTube,News,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
1ded6b1a-a917-47af-b1ad-96c44eef726d,Alex,Wilson,+1-650-440-9854,Apple,iPhone 12,32.919339,-96.843365,4.67,2.4,WhatsApp,Shopping,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
5943a6fc-afe8-4a43-a49f-e7c00f301cfa,Emily,Smith,+1-822-337-7161,LG,LG Wing,32.894719,-96.775315,2.8,1.73,Instagram,Social Media,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
f74cb3ab-074e-4f99-a973-d75477ec99d0,Michael,Johnson,+1-418-851-5044,LG,LG G8 ThinQ,32.80597,-96.955922,0.45,2.64,Twitter,News,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
d914f737-4bc8-4aac-9d89-b744f17af0a3,Michael,Johnson,+1-984-941-9918,Apple,iPhone SE,32.736995,-96.976446,4.7,1.87,YouTube,Shopping,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
defa2c98-536b-40db-9db9-cddecd6343bc,Chris,Wilson,+1-681-385-2812,Google,Pixel 5,32.832465,-96.851349,1.72,1.72,Facebook,Gaming,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
9166d85f-80fb-4d47-afe4-914fd7746da5,Alex,Smith,+1-697-260-5226,Google,Pixel 6,32.848603,-96.787689,2.52,4.62,WhatsApp,Shopping,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
9b59fde8-93fb-48df-bce7-85650de63d15,Katie,Johnson,+1-420-906-6710,Apple,iPhone 13,32.980715,-96.96513,3.35,4.5,WhatsApp,Shopping,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
d6359454-0cfe-405e-ab88-16b488622ea3,Chris,Taylor,+1-833-700-8190,LG,LG G8 ThinQ,32.904305,-96.939618,3.87,2.36,WhatsApp,Social Media,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
fb50f40a-3753-4c7c-af72-0f1338758c3a,Emily,Taylor,+1-351-553-3576,LG,LG Wing,32.727971,-96.882524,4.49,4.32,YouTube,News,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
3833d8fd-79f3-4f64-a3eb-9b82107fb9c6,David,Moore,+1-997-864-6590,Google,Pixel 5,32.864767,-96.963385,2.51,2.86,WhatsApp,Shopping,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
525c2211-4a52-4658-b7d6-af267b02ad4f,Alex,Wilson,+1-394-259-4615,LG,LG Velvet,32.77012,-96.783471,3.07,1.88,YouTube,News,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
5a9cef07-67f4-41ec-b6b4-950f188e9684,Jane,Smith,+1-677-506-7135,Motorola,Moto G Play,32.751191,-96.846107,2.22,2.73,Twitter,Shopping,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
dedc9be1-0a0b-4d75-856d-cf338003814c,Sarah,Moore,+1-531-919-3774,Samsung,Galaxy S21,32.885298,-96.721788,0.71,4.1,YouTube,Gaming,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
07d4dfa1-b58a-4c18-959e-77912dc50f98,Laura,Taylor,+1-879-278-6806,Motorola,Moto G Stylus,32.855271,-96.761945,1.28,0.72,WhatsApp,Social Media,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
0cf596ba-3f34-45f6-810f-a7bca937dad5,Katie,Miller,+1-561-861-1161,LG,LG Wing,32.793684,-96.94582,1.98,1.84,Twitter,News,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
71408494-4ec2-47f2-93d0-3f525461741e,Michael,Wilson,+1-350-249-3143,Samsung,Galaxy S21,32.988027,-96.827629,4.21,4.56,YouTube,Social Media,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
f0b81312-32e6-4f3b-b2ae-19c8ae1df57a,Alex,Johnson,+1-515-708-8783,Google,Pixel 6,32.875788,-96.932505,1.01,2.72,WhatsApp,News,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
32ecb6b7-c3bc-44b2-b682-d52862a278e6,John,Wilson,+1-345-727-5951,LG,LG G8 ThinQ,32.873034,-96.854654,1.14,2.48,Facebook,Shopping,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
8f6f826a-67ef-4184-a13c-7074e97ab82a,Michael,Jones,+1-724-796-5166,Apple,iPhone SE,32.711159,-96.907429,3.82,3.14,Facebook,Streaming,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
e7e8eb7b-f15f-4f37-a792-f6c79f00cd2c,John,Smith,+1-763-263-1208,Samsung,Galaxy S21,32.789875,-96.735161,1.79,4.7,Facebook,Social Media,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
20fbac00-5a0a-4e70-b724-4599fbcdebde,Michael,Jones,+1-783-764-9952,LG,LG Velvet,32.949991,-96.744086,1.06,1.28,Twitter,Gaming,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
e4544d7b-c58b-4d9c-b1aa-795a9732840f,Jane,Brown,+1-200-322-4980,Google,Pixel 6,32.801398,-96.84393,3.41,1.53,Twitter,Gaming,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
6e88555a-d212-4f9e-999f-ca921265ef4b,Laura,Smith,+1-808-426-9602,Motorola,Moto G Power,32.880054,-96.805161,3.67,2.56,Instagram,Shopping,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
c90f00c5-80c4-469a-a150-112926d17d7f,Jane,Moore,+1-544-522-4766,Motorola,Moto G Power,32.899703,-96.752029,4.15,1.11,WhatsApp,Shopping,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
d2cb6fb9-6cbc-46a4-a416-2224b85e09b9,Sarah,Davis,+1-995-637-8567,LG,LG Wing,32.959735,-96.739235,1.83,4.17,Instagram,News,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
14eb6930-b1ce-4815-8c74-14d9dfa63bf0,Katie,Jones,+1-806-145-6387,Samsung,Galaxy S21,32.954074,-96.74414,4.86,0.32,WhatsApp,Social Media,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
a4bde5cf-e664-46c2-867a-305ca7e11dbc,Emily,Moore,+1-633-749-4941,LG,LG G8 ThinQ,32.911658,-96.716459,3.65,4.64,WhatsApp,Social Media,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
1df0b6ff-ada3-498d-a113-08a4cb94ab7c,Jane,Moore,+1-296-228-2862,LG,LG G8 ThinQ,32.731455,-96.795397,1.37,0.1,Facebook,News,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
fdb177e4-1998-4e51-aa55-ee9aec6f99ce,Laura,Taylor,+1-403-331-3952,Motorola,Moto G Stylus,32.898396,-96.903184,0.26,2.56,Twitter,Shopping,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
ef7bc757-f170-46a5-acfd-9391abef8aef,Chris,Miller,+1-692-475-5700,Samsung,Galaxy A52,32.944997,-96.900139,4.29,3.77,YouTube,News,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
ae39429c-9fb8-41ad-8576-a7b65cc9541f,John,Brown,+1-206-364-1160,LG,LG Velvet,32.865091,-96.878737,4.63,4.34,Twitter,Social Media,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
233b65a1-6fe7-41cd-b2bc-4a7bc80bbaf7,Michael,Moore,+1-292-117-2505,Samsung,Galaxy Note 20,32.740199,-96.84252,0.32,2.13,Twitter,News,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
ef811e95-807c-43cb-986a-5ecb8c9724cc,Sarah,Moore,+1-551-813-8976,Motorola,Moto G Play,32.921615,-96.757028,3.0,3.05,Instagram,Shopping,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
439c47f6-47ea-4a7f-a0df-56f93230ab8a,Jane,Williams,+1-675-308-2985,Motorola,Moto G Power,32.83632,-96.820674,4.87,1.4,WhatsApp,Shopping,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
518c33e9-6e61-42cd-8ee2-2cd8c5a1c4a4,Laura,Taylor,+1-209-289-1452,Motorola,Moto G Play,32.808395,-96.821239,2.52,4.69,Instagram,Gaming,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
daad0b47-f850-4147-a61c-3fbb98c33434,Laura,Wilson,+1-468-846-8423,Motorola,Moto G Stylus,32.7354,-96.790586,2.27,1.83,Twitter,Streaming,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
b3312e09-a32d-45ba-a6d5-02850613b9d4,Jane,Brown,+1-447-194-7514,Motorola,Moto G Stylus,32.848201,-96.817198,3.57,0.75,WhatsApp,Streaming,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
72bd5023-fae4-4336-b344-c37d5ca890b1,Katie,Smith,+1-563-504-9475,Motorola,Moto G Stylus,32.838269,-96.94874,1.0,3.11,Instagram,Social Media,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
5840be4a-27ac-461d-82f9-acfe1c3c6cf1,Jane,Taylor,+1-471-938-8084,Google,Pixel 4a,32.76334,-96.843747,4.3,3.77,YouTube,Social Media,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
01c56fb9-fe89-43e4-824d-df3f422a1fc7,Michael,Taylor,+1-319-810-9354,LG,LG Velvet,32.879037,-96.816206,2.78,4.95,YouTube,Social Media,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
09a33026-2c73-4f7e-91cf-391e21a760de,Michael,Williams,+1-675-536-7098,Apple,iPhone 13,32.816853,-96.719602,3.54,3.67,Facebook,Streaming,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
a22f4a40-4eff-47db-bf7b-84ef48e3e705,Alex,Williams,+1-924-800-6869,LG,LG Wing,32.73494,-96.889081,2.84,2.3,WhatsApp,Shopping,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
eb04a9dc-4643-4351-9705-d878b89a9976,Laura,Wilson,+1-950-599-3410,LG,LG Velvet,32.772217,-96.968153,2.33,2.51,YouTube,Streaming,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
0a9830c7-3442-4863-baa7-8063d029efb4,Chris,Taylor,+1-920-932-5826,Samsung,Galaxy S21,32.771515,-96.924375,0.94,0.58,WhatsApp,Gaming,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
11f66d55-9d16-4d97-81f7-b51dcb4af73e,David,Moore,+1-329-602-6283,Apple,iPhone 12,32.805159,-96.907924,4.66,1.56,Instagram,Streaming,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
ed416ab6-2533-4500-985a-40d3cd7a9d15,Katie,Williams,+1-340-163-6162,Apple,iPhone 12,32.723731,-96.800697,0.45,3.84,YouTube,Streaming,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
6c8c44c5-256f-4519-8007-a5c64a1f8810,Emily,Wilson,+1-575-151-4710,Motorola,Moto G Play,32.719794,-96.724955,3.22,2.29,Instagram,Social Media,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
580e9b6e-1a2a-411c-887d-dd152c970695,Laura,Johnson,+1-294-456-7624,Google,Pixel 4a,32.908466,-96.840612,3.86,3.54,Twitter,Shopping,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
1ab79f05-d97b-4879-8628-93c72da7077a,Chris,Davis,+1-339-286-6462,Apple,iPhone 13,32.846923,-96.851621,4.32,4.18,WhatsApp,Social Media,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
5c292b04-45ea-4f10-8cb5-29b7d004d22b,David,Moore,+1-418-666-6905,Motorola,Moto G Power,32.878139,-96.816987,0.13,4.68,WhatsApp,Social Media,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
97cd90f7-19e0-4d2c-aefd-feab11d3e49d,Alex,Wilson,+1-832-794-7786,Motorola,Moto G Play,32.882531,-96.988458,4.72,3.43,Twitter,Streaming,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
f22a3fe4-53d2-495f-ba76-95999015568e,Katie,Williams,+1-896-821-3252,Samsung,Galaxy Note 20,32.901203,-96.764753,1.09,3.69,WhatsApp,Streaming,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
3f774da3-d7da-4880-b2c1-76dc99bed35a,Laura,Davis,+1-749-808-2767,Apple,iPhone SE,32.894443,-96.925347,1.65,4.84,YouTube,Streaming,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
0267114c-c170-420d-8c39-e85dee80fe35,Sarah,Miller,+1-214-610-5354,Samsung,Galaxy A52,32.719654,-96.717083,4.85,0.35,YouTube,Shopping,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
ebbc3777-21dd-45a1-b302-0a6b86f1ab14,Sarah,Smith,+1-367-498-5801,Google,Pixel 6,32.743109,-96.805639,0.33,0.4,Facebook,News,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
6b2f78dc-dc4e-498d-b135-7adebc62477b,Laura,Smith,+1-913-659-6469,Apple,iPhone 12,32.773669,-96.914072,4.52,3.0,Twitter,Shopping,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
e76fa2a0-d0a1-45a5-8cef-7142d47883f1,John,Miller,+1-463-279-4573,Google,Pixel 5,32.710874,-96.806044,3.32,1.09,WhatsApp,Gaming,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
07638ddf-799e-42f1-b491-51b1b3df59c5,Michael,Williams,+1-300-611-9524,Samsung,Galaxy S21,32.960344,-96.91302,4.55,1.06,Facebook,Gaming,Yes,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
1b386e46-5cd1-4e99-850b-28db406c5a74,Emily,Williams,+1-826-144-3819,Google,Pixel 4a,32.982245,-96.777293,1.76,0.75,WhatsApp,Streaming,No,08/15/2024,75214,Walmart Supercenter,1,Walmart Neighborhood Market,2214
